time,force
68.9,838.33
68.92,831.59
68.94,851.87
68.96,855.69
68.98,799.34
69,823.81
69.02,823.91
69.04,826.52
69.06,827.93
69.08,835.59
69.1,815.01
69.12,824.69
69.14,826.87
69.16,822.07
69.18,834.51
69.2,815.14
69.22,834.68
69.24,825.51
69.26,815.97
69.28,839.66
69.3,806.42
69.32,817.65
69.34,827.2
69.36,786.1
69.38,871.62
69.4,830.87
69.42,832.4
69.44,830.31
69.46,828.35
69.48,809.28
69.5,857.55
69.52,829.38
69.54,825.89
69.56,802.65
69.58,847.95
69.6,830.49
69.62,829.58
69.64,827.55
69.66,827.47
69.68,812.17
69.7,846.97
69.72,828.18
69.74,826.77
69.76,826.39
69.78,809.66
69.8,847.6
69.82,827.95
69.84,823.71
69.86,795.04
69.88,849.68
69.9,823.73
69.92,824.01
69.94,826.72
69.96,790.92
69.98,866.34
70,827.8
70.02,827.5
70.04,829.84
70.06,833.81
70.08,836.49
70.1,831.34
70.12,838.15
70.14,824.76
70.16,826.59
70.18,845.84
70.2,830.29
70.22,822.78
70.24,819.08
70.26,820.44
70.28,791.72
70.3,839.89
70.32,864.2
70.34,752.68
70.36,866.26
70.38,761.35
70.4,853.88
70.42,807.95
70.44,808.58
70.46,650.33
70.48,934.27
70.5,807.15
70.52,809.31
70.54,801.37
70.56,463.89
70.58,1099.79
70.6,838.08
70.62,847.3
70.64,856.47
70.66,845.91
70.68,525.19
70.7,1106.29
70.72,802.93
70.74,765.17
70.76,325.41
70.78,1258.14
70.8,1280.15
70.82,-244.67
70.84,1223.54
70.86,781.77
70.88,67.79
70.9,1520.88
70.92,786.85
70.94,818.43
70.96,-18.73
70.98,1635.69
71,821.52
71.02,879.18
71.04,882.7
71.06,42.7
71.08,1584.47
71.1,1635.27
71.12,-730.7
71.14,1597.38
71.16,814.51
71.18,46.97
71.2,1658.23
71.22,873.17
71.24,881.54
71.26,375.61
71.28,1479.3
71.3,880.69
71.32,819.46
71.34,777.03
71.36,767.25
71.38,153.84
71.4,1338.96
71.42,802.53
71.44,834.56
71.46,139.02
71.48,1519.62
71.5,834.58
71.52,842.17
71.54,840.44
71.56,177.63
71.58,2143.99
71.6,-538.54
71.62,1534.2
71.64,848.31
71.66,177.51
71.68,1466.66
71.7,830.51
71.72,820.79
71.74,810
71.76,136.41
71.78,1548.33
71.8,862.95
71.82,834.03
71.84,816.11
71.86,207.56
71.88,1462.52
71.9,824.5
71.92,805.03
71.94,801.41
71.96,142.44
71.98,1490.39
72,820.93
72.02,822.89
72.04,824.4
72.06,99.5
72.08,1523.01
72.1,814.95
72.12,809.51
72.14,827.61
72.16,109.45
72.18,1575.64
72.2,830.78
72.22,830.95
72.24,837.23
72.26,136.77
72.28,1533.34
72.3,839.56
72.32,840.7
72.34,842.31
72.36,837.02
72.38,156.82
72.4,1443.66
72.42,791.15
72.44,802.77
72.46,844.37
72.48,252.79
72.5,1588.2
72.52,880.86
72.54,879.37
72.56,599.73
72.58,1304.88
72.6,1036.89
72.62,657.59
72.64,1050.16
72.66,924.79
72.68,1284.48
72.7,663.88
72.72,925.24
72.74,936.02
72.76,1723.27
72.78,124.71
72.8,848.26
72.82,852.43
72.84,855.7
72.86,1785.06
72.88,-115.86
72.9,820.13
72.92,830.92
72.94,830.2
72.96,1781.81
72.98,-103.56
73,816.63
73.02,806.5
73.04,825.33
73.06,1816.38
73.08,-111.39
73.1,819.61
73.12,828.15
73.14,832.89
73.16,1778.03
73.18,-122.03
73.2,846.42
73.22,849.55
73.24,840.41
73.26,1800.75
73.28,-226.87
73.3,812.65
73.32,821.98
73.34,820.95
73.36,1729.97
73.38,-93.3
73.4,813.22
73.42,835.23
73.44,840.04
73.46,1711.99
73.48,-112.82
73.5,774.97
73.52,791.72
73.54,810.42
73.56,819.89
73.58,1527.76
73.6,169.24
73.62,900.63
73.64,876.72
73.66,868.2
73.68,1799.32
73.7,-108.87
73.72,851.17
73.74,849.71
73.76,1819.77
73.78,-199.54
73.8,802.8
73.82,786.6
73.84,792.45
73.86,798.83
73.88,1630.04
73.9,29.36
73.92,837.42
73.94,828.96
73.96,1673.98
73.98,3.86
74,850.04
74.02,831.19
74.04,813.28
74.06,1589.06
74.08,-49.48
74.1,798.18
74.12,791.12
74.14,775.09
74.16,1264.97
74.18,195.85
74.2,789.21
74.22,794.19
74.24,787.18
74.26,1020.17
74.28,487.58
74.3,795.32
74.32,791.52
74.34,794.94
74.36,878.83
74.38,750.17
74.4,816.09
74.42,832.3
74.44,818.91
74.46,841.24
74.48,789.21
74.5,825.77
74.52,822.8
74.54,818.2
74.56,817.65
74.58,803.38
74.6,846.77
74.62,839.56
74.64,835.79
74.66,843.83
74.68,821.62
74.7,829.01
74.72,829.48
74.74,828.6
74.76,823.38
74.78,831.92
74.8,819.16
74.82,833.78
74.84,827.07
74.86,816.77
74.88,805.97
74.9,831.8
74.92,828.73
74.94,832.25
74.96,836.57
74.98,821.92
75,825.51
75.02,828.23
75.04,827.9
75.06,824.23
75.08,831.39
75.1,827.78
75.12,828.55
75.14,827.85
75.16,827.78
75.18,830.94
75.2,826.97
75.22,824.59
75.24,825.72
75.26,832.07
75.28,834.26
75.3,825.39
75.32,825.99
75.34,826.24
75.36,824.03
75.38,828.5
75.4,827.95
75.42,828.25
75.44,826.19
75.46,819.01
75.48,842.75
75.5,820.82
75.52,834.01
75.54,828.28
75.56,825.41
75.58,820.54
75.6,831.17
75.62,828.63
75.64,830.16
75.66,828.15
75.68,821.92
75.7,830.97
75.72,826.17
75.74,828.83
75.76,823.71
75.78,833.86
75.8,827.17
75.82,827.35
75.84,827.1
75.86,828.71
75.88,822.9
75.9,830.69
75.92,827.45
75.94,828.88
75.96,825.19
75.98,832.15
76,829.38
76.02,829.94
76.04,828.23
76.06,826.19
76.08,828.38
76.1,827.17
76.12,827.6
76.14,827.6
76.16,828
76.18,823.56
76.2,830.11
76.22,828.91
76.24,829.71
76.26,824.36
76.28,830.87
76.3,828.25
76.32,826.95
76.34,827.98
76.36,828.73
76.38,826.14
76.4,827.4
76.42,827.57
76.44,827.42
76.46,820.36
76.48,832.95
76.5,828.23
76.52,829.01
76.54,829.13
76.56,819.16
76.58,830.99
76.6,826.8
76.62,828.71
76.64,830.31
76.66,821.67
76.68,831.17
76.7,825.54
76.72,828.08
76.74,827.95
76.76,766.35
76.78,865.49
76.8,864
76.82,758.79
76.84,865.16
76.86,802.15
76.88,856.54
76.9,828.2
76.92,829.18
76.94,828.3
76.96,850.51
76.98,834.63
77,768.91
77.02,852.57
77.04,822.35
77.06,822.15
77.08,788.23
77.1,897.67
77.12,834.53
77.14,818.76
77.16,772.91
77.18,830.24
77.2,803.63
77.22,801.52
77.24,794.56
77.26,785.59
77.28,499.01
77.3,1025.04
77.32,795.84
77.34,817.9
77.36,852.35
77.38,643.57
77.4,1120.24
77.42,812.45
77.44,804.59
77.46,531.6
77.48,1092.12
77.5,819.69
77.52,816.72
77.54,793.53
77.56,785.67
77.58,802.12
77.6,349.75
77.62,1243.79
77.64,794.84
77.66,217.81
77.68,1343.23
77.7,800.01
77.72,807.25
77.74,824.26
77.76,199.29
77.78,1449.05
77.8,787.08
77.82,808.28
77.84,824.16
77.86,115.91
77.88,1553.99
77.9,817.95
77.92,866.01
77.94,887.49
77.96,237
77.98,1421.94
78,794.09
78.02,789.94
78.04,804.96
78.06,829.23
78.08,135.02
78.1,1537.96
78.12,790.07
78.14,788.73
78.16,813.53
78.18,844.26
78.2,104.47
78.22,1563.74
78.24,807.35
78.26,823.73
78.28,37.02
78.3,1596.75
78.32,803.48
78.34,822.42
78.36,840.39
78.38,43.81
78.4,1640.03
78.42,817.56
78.44,818.22
78.46,829.5
78.48,42.62
78.5,1660.1
78.52,837.9
78.54,832.71
78.56,78.97
78.58,1564.79
78.6,812.51
78.62,825.21
78.64,827.26
78.66,0.44
78.68,1633.81
78.7,848.2
78.72,836.88
78.74,817.51
78.76,828.14
78.78,78.57
78.8,1621.93
78.82,814.65
78.84,793.34
78.86,-49.85
78.88,1630.91
78.9,1700.16
78.92,-961.46
78.94,1724.15
78.96,851.78
78.98,37.88
79,1683.99
79.02,847.08
79.04,849.86
79.06,847.55
79.08,126.24
79.1,1571.28
79.12,839.56
79.14,846.68
79.16,169.61
79.18,1487.57
79.2,841.78
79.22,855.25
79.24,854.49
79.26,845.09
79.28,302.46
79.3,1436.21
79.32,877.21
79.34,528.41
79.36,1577.32
79.38,529.41
79.4,688.29
79.42,1128.83
79.44,878.56
79.46,875.02
79.48,944.29
79.5,886.38
79.52,884.83
79.54,906.07
79.56,922.53
79.58,1429.34
79.6,472.22
79.62,890.75
79.64,906.56
79.66,1828.38
79.68,58.5
79.7,873.5
79.72,853.98
79.74,862.62
79.76,1974.87
79.78,-282.1
79.8,875.01
79.82,831.54
79.84,842.45
79.86,840.8
79.88,1993.21
79.9,-382.82
79.92,801.92
79.94,1874.77
79.96,-329.03
79.98,-198.06
80,2733.81
80.02,-134.7
80.04,848.5
80.06,855.19
80.08,1925.34
80.1,-172.5
80.12,826.19
80.14,819.23
80.16,820.72
80.18,1853.3
80.2,-251.05
80.22,795.69
80.24,781.93
80.26,779.28
80.28,772
80.3,1552.87
80.32,27.38
80.34,814.44
80.36,1514.82
80.38,82.14
80.4,815.16
80.42,812
80.44,805.74
80.46,787.55
80.48,1329.11
80.5,259.56
80.52,809.06
80.54,815.84
80.56,824.46
80.58,1302.53
80.6,321.69
80.62,819.74
80.64,840.51
80.66,1362.75
80.68,362.39
80.7,846.69
80.72,857.55
80.74,851.77
80.76,1453.52
80.78,-409.22
80.8,1950.79
80.82,235.79
80.84,809.66
80.86,1298.81
80.88,361.06
80.9,854.93
80.92,834.51
80.94,816.29
80.96,813.53
80.98,1325.65
81,310.11
81.02,821.12
81.04,821.62
81.06,1332.48
81.08,327.7
81.1,819.66
81.12,825.64
81.14,833.1
81.16,1339.97
81.18,332.39
81.2,824.86
81.22,816.75
81.24,817.15
81.26,1321.27
81.28,345.96
81.3,815.24
81.32,814.08
81.34,821.8
81.36,821.52
81.38,821.02
81.4,1264.57
81.42,369.32
81.44,817.25
81.46,813.53
81.48,1155.06
81.5,427.54
81.52,805.57
81.54,808.93
81.56,1059.99
81.58,536.24
81.6,598.37
81.62,1228.34
81.64,591.47
81.66,896.46
81.68,674.6
81.7,806.02
81.72,800.01
81.74,789.74
81.76,881.39
81.78,860.71
81.8,848.15
81.82,836.29
81.84,814.91
81.86,851.17
81.88,722.96
81.9,818.08
81.92,817.32
81.94,815.44
81.96,786.35
81.98,868.05
82,841.84
82.02,839.89
82.04,832.62
82.06,825.67
82.08,825.11
82.1,817.2
82.12,829.28
82.14,832.1
82.16,823.66
82.18,807.2
82.2,844.94
82.22,831.22
82.24,829.74
82.26,830.84
82.28,824.61
82.3,830.61
82.32,830.26
82.34,825.89
82.36,825.82
82.38,839.56
82.4,817.55
82.42,822.88
82.44,828.83
82.46,827.7
82.48,819.36
82.5,831.39
82.52,827.22
82.54,828.2
82.56,828.83
82.58,830.46
82.6,830.54
82.62,825.41
82.64,817.12
82.66,833.88
82.68,837.77
82.7,815.94
82.72,834.94
82.74,825.44
82.76,821.72
82.78,833.83
82.8,828.25
82.82,827.55
82.84,827.7
82.86,827.25
82.88,819.71
82.9,837.32
82.92,825.67
82.94,816.24
82.96,838.05
82.98,828.08
83,829.89
83.02,828.43
83.04,828.38
83.06,827.3
83.08,831.59
83.1,826.72
83.12,827.75
83.14,828.1
83.16,827.1
83.18,820.36
83.2,834.86
83.22,829.16
83.24,828.3
83.26,825.21
83.28,830.72
83.3,826.49
83.32,825.39
83.34,827.52
83.36,820.74
83.38,833.68
83.4,828.25
83.42,828.63
83.44,829.03
83.46,823.91
83.48,832
83.5,826.67
83.52,829.31
83.54,830.56
83.56,828.91
83.58,824.53
83.6,828.73
83.62,826.34
83.64,828.1
83.66,827.47
83.68,827.37
83.7,834.94
83.72,827.25
83.74,825.84
83.76,826.32
83.78,821.6
83.8,832.2
83.82,826.97
83.84,827.07
83.86,815.97
83.88,846.19
83.9,814.08
83.92,801.92
83.94,842.57
83.96,794.79
83.98,856.11
84,830.11
84.02,828.83
84.04,825.29
84.06,791.07
84.08,861.54
84.1,831.57
84.12,833.1
84.14,833.86
84.16,832.4
84.18,831.44
84.2,834.33
84.22,832.07
84.24,826.47
84.26,827.93
84.28,823.91
84.3,822.78
84.32,819.43
84.34,814.11
84.36,745.7
84.38,862.14
84.4,814.16
84.42,804.39
84.44,788.08
84.46,778.99
84.48,455.27
84.5,1017.26
84.52,789.94
84.54,793.63
84.56,362.79
84.58,1340.04
84.6,861.69
84.62,856.64
84.64,839.76
84.66,412.51
84.68,1178.57
84.7,816.6
84.72,806.02
84.74,783.76
84.76,779.99
84.78,781.7
84.8,135.63
84.82,1441.59
84.84,830.16
84.86,297.95
84.88,1510.91
84.9,1323.54
84.92,-66.77
84.94,1248.84
84.96,774.79
84.98,769.46
85,118.92
85.02,1400.01
85.04,772.91
85.06,-44.48
85.08,1624.26
85.1,826.14
85.12,809.51
85.14,783.66
85.16,801.77
85.18,-74.1
85.2,1756.51
85.22,815.31
85.24,845.81
85.26,102.36
85.28,1690.06
85.3,820.92
85.32,831.85
85.34,859.43
85.36,211.8
85.38,1524.62
85.4,822.22
85.42,834.58
85.44,839.46
85.46,826.97
85.48,138.99
85.5,1487.52
85.52,832.07
85.54,831.95
85.56,824.48
85.58,834.95
85.6,161.34
85.62,1493.53
85.64,834.23
85.66,171.09
85.68,2148.18
85.7,-402.85
85.72,1471.91
85.74,824.94
85.76,257.74
85.78,1446.14
85.8,850.09
85.82,812.34
85.84,798.88
85.86,799.24
85.88,195.99
85.9,1428.19
85.92,825.64
85.94,831.02
85.96,139.8
85.98,1443.25
86,831.86
86.02,836.52
86.04,836.2
86.06,166.58
86.08,1482.1
86.1,823.66
86.12,849.18
86.14,859.09
86.16,851.44
86.18,253.05
86.2,1419.02
86.22,831.42
86.24,825.56
86.26,202.35
86.28,1401.14
86.3,803.97
86.32,802.26
86.34,809.57
86.36,830.12
86.38,138.04
86.4,2226.32
86.42,-541.79
86.44,1517.19
86.46,310.61
86.48,1547.59
86.5,853.2
86.52,843.99
86.54,842.22
86.56,843.62
86.58,472.05
86.6,1237.49
86.62,847.46
86.64,867.66
86.66,677.93
86.68,1107.98
86.7,878.1
86.72,899.68
86.74,905.85
86.76,1098.79
86.78,781.83
86.8,902.1
86.82,895.81
86.84,901.97
86.86,1497.64
86.88,351.99
86.9,908.13
86.92,898.27
86.94,882.78
86.96,874.54
86.98,1870.68
87,-151.06
87.02,815.11
87.04,815.92
87.06,1714.25
87.08,-166.56
87.1,785.51
87.12,803.67
87.14,851.79
87.16,818.91
87.18,1561.37
87.2,7.67
87.22,819.61
87.24,822.56
87.26,813.76
87.28,1450.81
87.3,144.75
87.32,830.95
87.34,835.22
87.36,1438.37
87.38,187.68
87.4,836.88
87.42,839.11
87.44,825.39
87.46,819.65
87.48,1392.8
87.5,206.84
87.52,829.51
87.54,819.77
87.56,1353.77
87.58,287.4
87.6,860.49
87.62,864.32
87.64,847.74
87.66,1454.98
87.68,184.97
87.7,837.76
87.72,852.26
87.74,849.49
87.76,1525.23
87.78,-544.05
87.8,2173.26
87.82,162.31
87.84,852.1
87.86,1614.59
87.88,107.34
87.9,858.43
87.92,829.33
87.94,826.8
87.96,831.85
87.98,1660.14
88,-810.02
88.02,2453.78
88.04,15.39
88.06,1675.84
88.08,19.73
88.1,846.49
88.12,840.66
88.14,822.83
88.16,1681.89
88.18,-41.37
88.2,821.17
88.22,813.05
88.24,815.06
88.26,1629.54
88.28,6.44
88.3,831.02
88.32,825.34
88.34,821.34
88.36,826.22
88.38,829.11
88.4,1621.9
88.42,20.14
88.44,828.03
88.46,1571.73
88.48,23.93
88.5,798.38
88.52,792
88.54,783.01
88.56,779.11
88.58,1278.56
88.6,258.51
88.62,786.62
88.64,783.26
88.66,1063.31
88.68,224.09
88.7,1076.72
88.72,987.86
88.74,588.9
88.76,929.73
88.78,673.49
88.8,824.36
88.82,820.72
88.84,809.34
88.86,844.56
88.88,750.32
88.9,829.61
88.92,830.79
88.94,822.83
88.96,842.35
88.98,795.69
89,816.39
89.02,826.19
89.04,832.35
89.06,819.99
89.08,826.37
89.1,833.68
89.12,830.92
89.14,829.79
89.16,850.21
89.18,812.78
89.2,816.09
89.22,824.76
89.24,832.52
89.26,825.34
89.28,802.33
89.3,840.89
89.32,829.31
89.34,827.07
89.36,830.64
89.38,823.93
89.4,834.84
89.42,827.8
89.44,828.3
89.46,828.3
89.48,831.72
89.5,823.93
89.52,823.98
89.54,825.94
89.56,828.3
89.58,823.78
89.6,837.55
89.62,827.37
89.64,827.65
89.66,815.24
89.68,841.02
89.7,830.99
89.72,826.52
89.74,826.37
89.76,829.81
89.78,821.22
89.8,834.11
89.82,832.5
89.84,825.09
89.86,826.54
89.88,827.1
89.9,830.04
89.92,827.5
89.94,826.27
89.96,830.97
89.98,828.33
90,828.6
90.02,825.24
90.04,830.24
90.06,825.89
90.08,824.43
90.1,833.73
90.12,826.57
90.14,825.59
90.16,819.41
90.18,833.91
90.2,827.75
90.22,828.18
90.24,828.18
90.26,821.52
90.28,834.18
90.3,832.62
90.32,816.32
90.34,832.15
90.36,820.44
90.38,838.03
90.4,832.22
90.42,821.6
90.44,830.89
90.46,827.55
90.48,829.94
90.5,827
90.52,825.29
90.54,826.24
90.56,825.67
90.58,833.3
90.6,827.35
90.62,827.02
90.64,827.27
90.66,828.98
90.68,826.59
90.7,829.81
90.72,828.18
90.74,828.53
90.76,828.58
90.78,825.06
90.8,827.7
90.82,828.05
90.84,829.46
90.86,828.73
90.88,829.21
90.9,827.55
90.92,826.09
90.94,825.89
90.96,823.71
90.98,831.77
91,828
91.02,827.83
91.04,823.83
91.06,835.51
91.08,824.18
91.1,824.38
91.12,827.47
91.14,828.73
91.16,829.79
91.18,827.52
91.2,832.7
91.22,813.61
91.24,835.79
91.26,819.61
91.28,833.7
91.3,827.7
91.32,827.65
91.34,826.97
91.36,826.24
91.38,806.6
91.4,839.56
91.42,826.54
91.44,827.02
91.46,806.3
91.48,849.48
91.5,850.59
91.52,773.13
91.54,850.04
91.56,780.64
91.58,846.84
91.6,819.89
91.62,828.93
91.64,828.91
91.66,830.19
91.68,759.04
91.7,884.48
91.72,822.27
91.74,822.22
91.76,741.75
91.78,923.5
91.8,814.56
91.82,809.76
91.84,809.44
91.86,639
91.88,954.1
91.9,1017.86
91.92,619.8
91.94,570.74
91.96,1054.01
91.98,546.65
92,1078.88
92.02,820.06
92.04,797.88
92.06,440.5
92.08,1159.98
92.1,849.16
92.12,871.04
92.14,849.73
92.16,678.57
92.18,1033.84
92.2,797.83
92.22,804.71
92.24,830.06
92.26,551.19
92.28,1082.3
92.3,772.6
92.32,780.57
92.34,799.79
92.36,356.36
92.38,1250.83
92.4,790.42
92.42,791.32
92.44,813.63
92.46,837.45
92.48,236.27
92.5,1353.91
92.52,797.65
92.54,797.78
92.56,64.73
92.58,1504.77
92.6,826.42
92.62,838.7
92.64,831.87
92.66,45.18
92.68,1586.35
92.7,1599.54
92.72,-680.38
92.74,1619.89
92.76,122.86
92.78,1484.3
92.8,799.49
92.82,831.62
92.84,854.33
92.86,854.38
92.88,148.01
92.9,1532.36
92.92,816.52
92.94,825.69
92.96,815.99
92.98,81.01
93,1575.15
93.02,827.68
93.04,813.81
93.06,71.54
93.08,1590.04
93.1,834.08
93.12,836.61
93.14,833.08
93.16,841.08
93.18,849.93
93.2,178.73
93.22,1468.46
93.24,796.25
93.26,64.42
93.28,1584.04
93.3,837.94
93.32,815.6
93.34,819.42
93.36,91.03
93.38,1563.16
93.4,847.62
93.42,855.84
93.44,829.58
93.46,810.32
93.48,46.54
93.5,1584.01
93.52,859.15
93.54,844.28
93.56,114.2
93.58,1525.51
93.6,821.16
93.62,812.43
93.64,796.26
93.66,803.83
93.68,50.06
93.7,1631.13
93.72,830.26
93.74,827.5
93.76,85.78
93.78,1591.19
93.8,830.9
93.82,826.07
93.84,826.39
93.86,35.96
93.88,1576.28
93.9,888.26
93.92,921.12
93.94,905.6
93.96,396.68
93.98,1334.73
94,812.48
94.02,828.64
94.04,849.53
94.06,480.95
94.08,1286.79
94.1,845.74
94.12,852.9
94.14,845.2
94.16,601.46
94.18,1121.32
94.2,840.01
94.22,844.57
94.24,836.92
94.26,611.07
94.28,1030.77
94.3,852.6
94.32,879.23
94.34,972.66
94.36,971.15
94.38,910.37
94.4,889.13
94.42,873.41
94.44,853.41
94.46,843.99
94.48,1226.56
94.5,438.59
94.52,859.34
94.54,856.69
94.56,1321.91
94.58,318.06
94.6,808.63
94.62,840.06
94.64,877.26
94.66,1438.12
94.68,330.67
94.7,859.48
94.72,851.04
94.74,850.22
94.76,1575.17
94.78,148.19
94.8,851.52
94.82,837.74
94.84,841.63
94.86,846.79
94.88,1727.73
94.9,10.95
94.92,843.65
94.94,1715.72
94.96,-89.65
94.98,807.51
95,811.6
95.02,830.05
95.04,846.44
95.06,1690.64
95.08,-48.99
95.1,849.88
95.12,858
95.14,836.33
95.16,814.25
95.18,1700.16
95.2,-49.14
95.22,834.57
95.24,818.64
95.26,820.23
95.28,1723.32
95.3,-52.79
95.32,820.11
95.34,810.54
95.36,1725.82
95.38,-69.58
95.4,-48.31
95.42,2566.49
95.44,-19.04
95.46,846.27
95.48,1749.53
95.5,-105.08
95.52,804.01
95.54,808.1
95.56,805.44
95.58,1576.83
95.6,-10.67
95.62,829.86
95.64,881.04
95.66,867.32
95.68,1732.87
95.7,-28.45
95.72,831.72
95.74,840.66
95.76,1791.58
95.78,-77.85
95.8,829.23
95.82,814.16
95.84,805.87
95.86,812.32
95.88,1734.6
95.9,-78.65
95.92,825.29
95.94,832.83
95.96,1737.77
95.98,-122.47
96,808.71
96.02,810.99
96.04,809.59
96.06,1551.76
96.08,-12.47
96.1,775.32
96.12,774.79
96.14,772.53
96.16,771.5
96.18,1157.22
96.2,350.48
96.22,780.77
96.24,777.35
96.26,944.52
96.28,607.34
96.3,798.31
96.32,787.58
96.34,803.81
96.36,862.27
96.38,797.28
96.4,835.99
96.42,836.39
96.44,826.8
96.46,872.57
96.48,775.02
96.5,818.28
96.52,803.93
96.54,804.86
96.56,818.05
96.58,809.31
96.6,850.66
96.62,840.71
96.64,836.04
96.66,828.33
96.68,855.06
96.7,801.92
96.72,820.01
96.74,830.11
96.76,830.24
96.78,825.36
96.8,824.94
96.82,826.67
96.84,822.5
96.86,839.03
96.88,822.05
96.9,823.88
96.92,829.56
96.94,830.26
96.96,827.47
96.98,846.14
97,810.77
97.02,816.7
97.04,828.5
97.06,834.86
97.08,815.72
97.1,827.22
97.12,833.76
97.14,831.32
97.16,823.38
97.18,829.28
97.2,827.73
97.22,826.87
97.24,828.4
97.26,828.28
97.28,828.81
97.3,831.27
97.32,822.58
97.34,823.98
97.36,824.33
97.38,837.57
97.4,830.46
97.42,824.16
97.44,823.78
97.46,827.12
97.48,826.24
97.5,836.22
97.52,829.31
97.54,827.32
97.56,829.18
97.58,827
97.6,825.34
97.62,827.68
97.64,828.6
97.66,828.81
97.68,822.63
97.7,828.03
97.72,829.71
97.74,826.7
97.76,818.13
97.78,834.71
97.8,826.57
97.82,825.97
97.84,828.63
97.86,829.46
97.88,818.2
97.9,832.32
97.92,827.85
97.94,827.63
97.96,822.5
97.98,808.2
98,847.9
98.02,828.03
98.04,828.5
98.06,829.43
98.08,817.65
98.1,840.14
98.12,827.6
98.14,828.45
98.16,821.85
98.18,838.75
98.2,826.52
98.22,827.4
98.24,830.26
98.26,829.86
98.28,825.84
98.3,815.11
98.32,838.38
98.34,827.9
98.36,827.47
98.38,823.78
98.4,833.98
98.42,826.65
98.44,829.43
98.46,828.76
98.48,827.2
98.5,826.67
98.52,834.16
98.54,815.54
98.56,818.43
98.58,838.58
98.6,828.86
98.62,830.74
98.64,831.42
98.66,825.29
98.68,827.68
98.7,826.52
98.72,827.98
98.74,829.48
98.76,825.31
98.78,831.8
98.8,827.63
98.82,828.81
98.84,827.15
98.86,826.65
98.88,827.37
98.9,816.02
98.92,834.86
98.94,828.58
98.96,826.37
98.98,810.34
99,856.44
99.02,798.98
99.04,837.45
99.06,809.41
99.08,849.31
99.1,829.08
99.12,827.27
99.14,823.25
99.16,782.7
99.18,852.35
99.2,827.85
99.22,830.06
99.24,827.7
99.26,785.54
99.28,862.65
99.3,873.8
99.32,709.07
99.34,871.04
99.36,702.51
99.38,892.97
99.4,799.21
99.42,797.33
99.44,796.27
99.46,507.23
99.48,1057.03
99.5,800.57
99.52,824.94
99.54,831.24
99.56,369.32
99.58,1146.69
99.6,798.23
99.62,831.9
99.64,843.48
99.66,346.01
99.68,1297.63
99.7,822.7
99.72,848.08
99.74,844.16
99.76,514.21
99.78,912.29
99.8,725.85
99.82,649.68
99.84,685.35
99.86,739.34
99.88,-462.21
99.9,2154.64
99.92,894.86
99.94,878.8
99.96,-87.67
99.98,1849.52
100,863.9
100.02,1711.41
100.04,778.03
100.06,217.38
100.08,1522.21
100.1,-247.88
100.12,1328.36
100.14,833.88
100.16,249.81
100.18,1409.73
100.2,817.5
100.22,812.83
100.24,820.52
100.26,223.68
100.28,1401.72
100.3,783.23
100.32,802.33
100.34,827.63
100.36,177.16
100.38,1536.73
100.4,845.61
100.42,843.65
100.44,848.3
100.46,846.62
100.48,253.2
100.5,1391.04
100.52,826.43
100.54,828.65
100.56,276.87
100.58,1403.1
100.6,828.54
100.62,836.8
100.64,837.31
100.66,829.95
100.68,299.75
100.7,1340.29
100.72,804.49
100.74,804.7
100.76,185.08
100.78,1425.86
100.8,821.7
100.82,825.65
100.84,832.3
100.86,841.25
100.88,266.23
100.9,1417.5
100.92,812.74
100.94,818.39
100.96,819.26
100.98,164.97
101,1470.15
101.02,828.42
101.04,830.59
101.06,827.63
101.08,169.48
101.1,1490.56
101.12,823.77
101.14,802.69
101.16,123.91
101.18,1524.9
101.2,820.25
101.22,814.31
101.24,830.77
101.26,848.14
101.28,192.14
101.3,1512.98
101.32,851.09
101.34,835.8
101.36,223.47
101.38,1452.07
101.4,838.5
101.42,823.86
101.44,815.21
101.46,196.99
101.48,1432.24
101.5,855.54
101.52,852.08
101.54,292.6
101.56,1385.19
101.58,1368.2
101.6,-165.02
101.62,1366.6
101.64,859.1
101.66,862.47
101.68,531.53
101.7,1249.63
101.72,887.58
101.74,872.24
101.76,778.45
101.78,983.44
101.8,869.51
101.82,875.02
101.84,872.08
101.86,847.17
101.88,956.19
101.9,741.3
101.92,857.84
101.94,868.61
101.96,884.67
101.98,1304.04
102,81.86
102.02,1869.11
102.04,436.45
102.06,907.98
102.08,1743.17
102.1,86.94
102.12,866.18
102.14,858.09
102.16,859.78
102.18,1865.26
102.2,-224.69
102.22,801.81
102.24,815
102.26,1753.43
102.28,-131.47
102.3,808.81
102.32,814.79
102.34,819.49
102.36,823.42
102.38,1701.29
102.4,-45.22
102.42,827.11
102.44,817.79
102.46,1644.59
102.48,-3.46
102.5,857.94
102.52,853.6
102.54,843.74
102.56,838.79
102.58,1769.9
102.6,-1044.83
102.62,2668.1
102.64,-106.03
102.66,1651.34
102.68,-51.09
102.7,855.15
102.72,852.99
102.74,845.55
102.76,1716.29
102.78,-111.17
102.8,820.24
102.82,838.48
102.84,843.38
102.86,1758.65
102.88,-78.68
102.9,-85.78
102.92,2602.06
102.94,-86.56
102.96,1681.02
102.98,-54.81
103,826.97
103.02,812.07
103.04,802.3
103.06,806.17
103.08,1573.36
103.1,108.62
103.12,851.37
103.14,845.29
103.16,839.01
103.18,1686.92
103.2,-5.67
103.22,830.77
103.24,827.3
103.26,834.08
103.28,1696.27
103.3,-81.11
103.32,808.25
103.34,827.73
